product_urls,product_category,product_info_date
https://www.woolworths.co.za/prod/Food/Food-Basket/Banners/Hidden-Gems/Bread-Bagels/Plain-Bagels-4-pk/_/A-6009223401230?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Rolls/Brown-Rolls/Brown-Hamburger-Rolls-6-pk/_/A-20186678?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Shop-by-Preference/Vegetarian/Pantry/Biscuits-Rusks-Crackers/Crackers-Rice-Cakes/Playful-Penguins-Mini-Cheese-Flavoured-Crackers-6-x-28-g/_/A-6009101884940?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Recipes/Breakfast/All-Butter-Croissants-4-pk/_/A-20018986?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Content/We-used-Our-Free-Range-Eggs/Lemon-Poppyseed-Muffins-4-pk/_/A-6009184420752?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Recipes/Best-ever-baked-cheesecake/Chocolate-Digestives-200-g/_/A-20118600?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Recipes/The-perfect-eggs-benny/English-Muffins-4-pk/_/A-20024697?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Scones-Muffins/Blueberry-Muffins-4-pk/_/A-6009184421384?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Bread/Speciality-Bread/Soft-Rye-Bread-500-g/_/A-20061685?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Bread-Rolls/Bread/White-Sourdough-Bread-with-Rye-Flour-700-g/_/A-6009226001451?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Recipes/The-braai-life/Heat-Eat-Garlic-Butter-Filled-Ciabatta-360-g/_/A-6008000498913?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Desserts-Puddings/Chilled-Dessert/Chocolate-Mousse-1-L/_/A-20148089?isFromPLP=true,Bakery_Desserts,2024-04-21
https://www.woolworths.co.za/prod/Food/Bakery/Cakes-Gateaux/Madeira-Butter-Cake-Loaf-260-g/_/A-20009205?isFromPLP=true,Bakery_Desserts,2024-04-21
