product_urls,product_category,product_info_date
https://www.woolworths.co.za/prod/Food/Soup-Shop/Fridge-Soup/Fresh-Creamy-Spinach-Broccoli-Kale-Soup-600-g/_/A-6009195334413?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Soups/Fresh-Country-Vegetable-Soup-600-g/_/A-20139919?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Soup-Shop/Fridge-Soup/Fresh-Pumpkin-Ginger-Soup-600-g/_/A-6007875246292?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Chicken-Lasagne-2-kg/_/A-6009207424293?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Macaroni-Cheese-Beef-Bolognese-1-kg/_/A-6009226519789?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Sticky-Soya-Sesame-Chicken-with-Coconut-Rice-670-g/_/A-6009226437250?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-Save-20-/Filled-Flat-Pasta-And-Sauce/PlantLove-Butternut-Girasoli-250-g/_/A-6009223966326?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Rotis-Filled-Naan-Flatbread/Mini-Butter-Rotis-12-x-17-g/_/A-6009226977138?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Rotis-Filled-Naan-Flatbread/Aloo-Style-Filled-Naan-260-g/_/A-6009226424045?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Rotis-Filled-Naan-Flatbread/Spiced-Aubergine-Hummus-Flatbread-310-g/_/A-6009226423970?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Fresh-Creamy-Mushroom-Soup-600-g/_/A-6009178470015?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Fresh-Biltong-Soup-600-g/_/A-6009182725330?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Fresh-Butter-Chicken-Soup-600-g/_/A-6009178470077?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Fresh-Moroccan-Lamb-Soup-600-g/_/A-6009171561307?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Meals/Korean-Style-BBQ-Pork-Belly-650-g/_/A-6009233148323?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-To-Go/Booster-Soup-Bowls/Asian-Style-Chicken-Potsticker-Soup-Bowl-387-g/_/A-6009233075025?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-To-Go/Booster-Soup-Bowls/Beef-Soup-Bowl-with-Amadombolo-400-g/_/A-6009233079818?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Bulk-Tomato-Soup-1-2-kg/_/A-6009233075049?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-To-Go/Booster-Soup-Bowls/Creamy-Tomato-Chicken-Meatballs-Orzo-Soup-Bowl-400-g/_/A-6009233075018?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Fresh-Butternut-Soup-1-2-kg/_/A-20121808?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Fresh-Farmhouse-Chicken-Soup-1-2-kg/_/A-6009189629679?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Fresh-Coconut-Lentil-Dhal-Soup-600-g/_/A-6009233075056?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Fresh-Hot-Smoked-Trout-Soup-600-g/_/A-6009226202605?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Fresh-Italian-Style-Minestrone-Soup-600-g/_/A-6009223196334?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Fresh-Moroccan-Style-Chicken-Apricot-Soup-600-g/_/A-6009233075063?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Middle-Eastern-Style-Lentil-Soup-300-g/_/A-6009233075032?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Tomato-Red-Pepper-Soup-300-g/_/A-6009233075094?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Italian-Meals/Fresh-Noodles-Pasta-Pesto-Sauces/Fresh-Pasta/Butternut-Pansotti-250-g/_/A-20093471?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Baby/Baby-Food-Toiletries/Meals-Purees/Babes-Fresh-Apple-Oats-and-Coconut-Brekkie-120-g/_/A-6009214621142?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Pies/Roast-Chicken-Pie-1-kg/_/A-6009204767256?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Quiches/Creamy-Chicken-Thyme-Vegetable-Quiche-740-g/_/A-6009226898228?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Stir-Fry-Sauce/Fresh-Sweet-Sour-Stir-Fry-Sauce-100-g/_/A-6009184396286?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Baby/Baby-Food-Toiletries/Meals-Purees/Fresh/Textured-Chunky/Babes-Fresh-Beef-Bean-and-Veggies-Meal-150-g/_/A-6009226540318?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-2-for-R65/Prepared-Soup-Mixes/Potato-Leek-Soup-Mix-600-g/_/A-6009182954662?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Pizzas-Pies-Quiches/Pies/Pepper-Steak-Pie-580-g/_/A-20109271?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Wellbeing-Plant-Based-Shop/Dietary-Lifestyle-Choices/High-in-Protein/Vegetarian-Butter-Curry-350-g/_/A-6009214798929?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Kids-Meals/Kids-Pasta-Pillows-200-g/_/A-20196370?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Kids-Meals/Kids-Meaty-Macaroni-Cheese-200-g/_/A-20184469?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Online-Feature/Recipes/Chicken-bake/Fresh-Pour-Over-Cheese-Sauce-400-g/_/A-20102142?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Italian-Meals/Beef-Meatballs-Pasta-Bake-1-6-kg/_/A-6009217223855?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Plant-Based-Meals/Frozen-PlantLove-Minced-Soya-300-g/_/A-6009217300525?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Soup-Shop/Fridge-Soup/Lentil-Barley-Soup-Mix-600-g/_/A-20167202?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-2-for-R175/Large-Quiche-Salad-Meal/Spinach-South-African-Feta-Quiche-740-g/_/A-20013271?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Baby/Baby-Food-Toiletries/Meals-Purees/Fresh/Textured-Chunky/Babes-Fresh-Butter-Chicken-Meal-150-g/_/A-6009226540301?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Promotions/Buy-2-Or-More-And-Save/Buy-any-3-save-R15/Mini-Meals/Cottage-Pie-235-g/_/A-6009195888688?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Baby/Baby-Meals-Pur-es/Fresh/Textured-Chunky/Babes-Fresh-Strawberry-and-Banana-with-Yoghurt-120-g/_/A-6009211308336?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Wellbeing-Plant-Based-Shop/Plant-Based-Alternatives/Vegetarian/Ready-Meals/PlantLove-Chermoula-Roasted-Aubergine-Cauliflower-390-g/_/A-6009226769412?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Food-To-Go/Booster-Soup-Bowls/Soya-Ginger-Chicken-Booster-Bowl-350-g/_/A-6009226142260?isFromPLP=true,ReadyMeals,2024-04-21
https://www.woolworths.co.za/prod/Food/Ready-Meals/Indian-Asian-Mexican-Meals/Beef-Chow-Mein-400-g/_/A-6009204041158?isFromPLP=true,ReadyMeals,2024-04-21
